 72  181 Hf 180 949101.246	2.305
 73  181 Ta 180 947995.763	1.924
 74  181 W  180 948197.248	5.082
 75  181 Re 180 950067.916     13.503
 76  181 Os 180 953244.000     34.000
 77  181 Ir 180 957625.297     27.512
 78  181 Pt 180 963097.285     15.956
 79  181 Au 180 970079.048     21.445
 80  181 Hg 180 977819.311     16.513
 81  181 Tl 180 986257.447     10.045
 82  181 Pb 180 996623.958     96.826
 71  182 Lu 181 955040       210
 72  182 Hf 181 950554.096	6.841
 73  182 Ta 181 950151.849	1.925
 74  182 W  181 948204.156	0.889
 75  182 Re 181 951210.080    109.484
 76  182 Os 181 952110.186     23.344
 77  182 Ir 181 958076.296     22.509
 78  182 Pt 181 961170.656     16.769
 79  182 Au 181 969617.874     21.749
 80  182 Hg 181 974689.964     10.428
 81  182 Tl 181 985667.104     81.514
 82  182 Pb 181 992671.842     15.037
 71  183 Lu 182 957570       320
 72  183 Hf 182 953530.439     32.264
 73  183 Ta 182 951372.616	1.937
 74  183 W  182 950222.951	0.884
 75  183 Re 182 950819.841	8.633
 76  183 Os 182 953126.102     53.459
 77  183 Ir 182 956846.458     26.962
 78  183 Pt 182 961596.703     16.739
 79  183 Au 182 967593.034     11.263
 80  183 Hg 182 974449.841	8.803
 81  183 Tl 182 982192.802     10.466
 82  183 Pb 182 991874.629     30.263
 71  184 Lu 183 960910       430
 72  184 Hf 183 955446.515     42.628
 73  184 Ta 183 954007.966     27.927
 74  184 W  183 950931.188	0.922
 75  184 Re 183 952520.756	4.650
 76  184 Os 183 952489.071	1.399
 77  184 Ir 183 957476.000     30.000
 78  184 Pt 183 959922.251     19.459
 79  184 Au 183 967451.524     23.912
 80  184 Hg 183 971713.051     10.805
 81  184 Tl 183 981873.122     52.944
 82  184 Pb 183 988142.339     15.347
 83  184 Bi 184 001124       136
 72  185 Hf 184 958820       210
 73  185 Ta 184 955559.375     15.213
 74  185 W  184 953419.264	0.970
 75  185 Re 184 952954.982	1.280
 76  185 Os 184 954042.265	1.367
 77  185 Ir 184 956698.000     30.000
 78  185 Pt 184 960619.000     44.000
 79  185 Au 184 965789.411     27.942
 80  185 Hg 184 971899.086     16.678
 81  185 Tl 184 978791.305     57.842
 82  185 Pb 184 987609.944     17.364
 83  185 Bi 184 997625        57
 72  186 Hf 185 960890       320
 73  186 Ta 185 958552.023     64.440
 74  186 W  185 954364.127	1.877
 75  186 Re 185 954986.084	1.290
 76  186 Os 185 953838.158	1.481
 77  186 Ir 185 957946.104     17.740
 78  186 Pt 185 959350.813     23.344
 79  186 Au 185 965952.703     22.509
 80  186 Hg 185 969361.790     12.074
 81  186 Tl 185 978325.000    198.000
 82  186 Pb 185 984238.945     12.129
 83  186 Bi 185 996597.625     82.526
 72  187 Hf 186 964590       430
 73  187 Ta 186 960530       210
 74  187 W  186 957160.466	1.876
 75  187 Re 186 955753.109	1.513
 76  187 Os 186 955750.458	1.513
 77  187 Ir 186 957363.361	6.616
 78  187 Pt 186 960587.000     30.000
 79  187 Au 186 964567.541     26.962
 80  187 Hg 186 969814.236     14.947
 81  187 Tl 186 975905.897	8.702
 82  187 Pb 186 983918.370	8.895
 83  187 Bi 186 993157.835     16.483
 72  188 Hf 187 966850       540
 73  188 Ta 187 963700       210
 74  188 W  187 958489.105	3.560
 75  188 Re 187 958114.438	1.518
 76  188 Os 187 955838.228	1.518
 77  188 Ir 187 958853.121	7.508
 78  188 Pt 187 959395.391	5.780
 79  188 Au 187 965323.661     21.886
 80  188 Hg 187 967577.049     12.379
 81  188 Tl 187 976009.782     35.007
 82  188 Pb 187 980874.338     11.407
 83  188 Bi 187 992265.154     53.474
 84  188 Po 187 999422.048     20.847
 73  189 Ta 188 965830       320
 74  189 W  188 961912.868    214.893
 75  189 Re 188 959229.007	8.906
 76  189 Os 188 958147.470	1.572
 77  189 Ir 188 958718.935     13.680
 78  189 Pt 188 960833.686     11.997
 79  189 Au 188 963948.286     21.558
 80  189 Hg 188 968190.034     35.869
 81  189 Tl 188 973588.428     11.692
 82  189 Pb 188 980807.000     37.000
 83  189 Bi 188 989199.012     57.921
 84  189 Po 188 998480.562     23.681
 73  190 Ta 189 969230       430
 74  190 W  189 963181.378    176.971
 75  190 Re 189 961817.977    160.224
 76  190 Os 189 958447.048	1.580
 77  190 Ir 189 960545.968	1.841
 78  190 Pt 189 959931.655	6.124
 79  190 Au 189 964700.339     17.228
 80  190 Hg 189 966322.449     17.089
 81  190 Tl 189 973877.149     53.072
 82  190 Pb 189 978081.517     13.032
 83  190 Bi 189 988295.129    198.072
 84  190 Po 189 995101.185     14.396
 74  191 W  190 966600       210
 75  191 Re 190 963125.242     11.080
 76  191 Os 190 960929.718	1.582
 77  191 Ir 190 960594.046	1.790
 78  191 Pt 190 961676.661	4.688
 79  191 Au 190 963704.225     39.755
 80  191 Hg 190 967157.105     24.251
 81  191 Tl 190 971786.154	8.126
 82  191 Pb 190 978265.000     42.000
 83  191 Bi 190 985786.119	7.976
 84  191 Po 190 994574.485     11.813
 74  192 W  191 968170       640
 75  192 Re 191 965960       210
 76  192 Os 191 961480.690	2.743
 77  192 Ir 191 962605.012	1.791
 78  192 Pt 191 961038.005	2.651
 79  192 Au 191 964812.953     16.974
 80  192 Hg 191 965634.327     16.694
 81  192 Tl 191 972225.000     34.000
 82  192 Pb 191 975785.171     13.539
 83  192 Bi 191 985457.954     35.416
 84  192 Po 191 991335.149     12.786
 75  193 Re 192 967470       210
 76  193 Os 192 964151.563	2.749
 77  193 Ir 192 962926.430	1.795
 78  193 Pt 192 962987.401	1.804
 79  193 Au 192 964149.715     11.431
 80  193 Hg 192 966665.421     16.508
 81  193 Tl 192 970672.000    119.000
 82  193 Pb 192 976173.234     53.222
 83  193 Bi 192 982959.771     10.327
 84  193 Po 192 991025.275     37.238
 85  193 At 192 999843.112     58.278
 75  194 Re 193 970420       320
 76  194 Os 193 965182.083	2.801
 77  194 Ir 193 965078.378	1.799
 78  194 Pt 193 962680.253	0.948
 79  194 Au 193 965365.250     10.953
 80  194 Hg 193 965439.409     13.457
 81  194 Tl 193 971200.000    145.000
 82  194 Pb 193 974012.070     18.750
 83  194 Bi 193 982833.960     52.800
 84  194 Po 193 988185.606     13.493
 85  194 At 193 998725.085    199.282
 76  195 Os 194 968126.661    536.775
 77  195 Ir 194 965979.573	1.800
 78  195 Pt 194 964791.134	0.940
 79  195 Au 194 965034.640	1.427
 80  195 Hg 194 966720.113     24.847
 81  195 Tl 194 969774.335     14.810
 82  195 Pb 194 974542.050     25.085
 83  195 Bi 194 980650.737	6.000
 84  195 Po 194 988110.728     42.167
 85  195 At 194 996268.098	9.721
 86  195 Rn 195 005437.696     54.961
 76  196 Os 195 969639.333     43.071
 77  196 Ir 195 968396.542     41.246
 78  196 Pt 195 964951.521	0.931
 79  196 Au 195 966569.813	3.191
 80  196 Hg 195 965832.649	3.158
 81  196 Tl 195 970481.151     13.000
 82  196 Pb 195 972774.109     15.328
 83  196 Bi 195 980666.509     26.224
 84  196 Po 195 985534.580     13.932
 85  196 At 195 995788.077     64.308
 86  196 Rn 196 002115.223     16.148
 77  197 Ir 196 969653.285     21.729
 78  197 Pt 196 967340.182	0.891
 79  197 Au 196 966568.662	0.646
 80  197 Hg 196 967212.908	3.438
 81  197 Tl 196 969574.511     17.503
 82  197 Pb 196 973431.124	6.001
 83  197 Bi 196 978864.454	9.060
 84  197 Po 196 985659.630     53.403
 85  197 At 196 993189.215     54.661
 86  197 Rn 197 001584.351     65.329
 77  198 Ir 197 972280       210
 78  198 Pt 197 967892.790	3.341
 79  198 Au 197 968242.303	0.639
 80  198 Hg 197 966769.032	0.362
 81  198 Tl 197 970483.495     85.884
 82  198 Pb 197 972033.959     15.650
 83  198 Bi 197 979206.000     30.000
 84  198 Po 197 983388.616     18.723
 85  198 At 197 992837.202     52.854
 86  198 Rn 197 998678.663     14.053
 77  199 Ir 198 973804.583     44.141
 78  199 Pt 198 970593.094	3.384
 79  199 Au 198 968765.193	0.648
 80  199 Hg 198 968279.932	0.392
 81  199 Tl 198 969877.000     30.000
 82  199 Pb 198 972916.650     28.366
 83  199 Bi 198 977671.961     12.717
 84  199 Po 198 983666.063     25.180
 85  199 At 198 990532.254     54.011
 86  199 Rn 198 998370.297     68.259
 87  199 Fr 199 007258.147     44.889
 78  200 Pt 199 971440.677     21.729
 79  200 Au 199 970725.647     53.406
 80  200 Hg 199 968326.004	0.406
 81  200 Tl 199 970962.672	6.169
 82  200 Pb 199 971826.675     11.742
 83  200 Bi 199 978131.829     25.794
 84  200 Po 199 981798.604     15.477
 85  200 At 199 990351.264     26.267
 86  200 Rn 199 995699.300     14.198
 87  200 Fr 200 006572.490     83.766
 78  201 Pt 200 974512.868     53.786
 79  201 Au 200 971657.240	3.428
 80  201 Hg 200 970302.268	0.638
 81  201 Tl 200 970818.891     16.160
 82  201 Pb 200 972884.511     23.998
 83  201 Bi 200 977009.036     16.275
 84  201 Po 200 982259.764	6.278
 85  201 At 200 988416.999	8.893
 86  201 Rn 200 995628.335     75.717
 87  201 Fr 201 003860.867     76.610
 78  202 Pt 201 975740       320
 79  202 Au 201 973805.838    178.649
 80  202 Hg 201 970643.011	0.634
 81  202 Tl 201 972105.808     15.839
 82  202 Pb 201 972159.133	8.779
 83  202 Bi 201 977742.324     21.886
 84  202 Po 201 980757.541     15.756
 85  202 At 201 988630.236     30.036
 86  202 Rn 201 993263.492     18.832
 87  202 Fr 202 003372.847     53.130
 88  202 Ra 202 009890.686     67.201
 79  203 Au 202 975154.542	3.283
 80  203 Hg 202 972872.484	1.812
 81  203 Tl 202 972344.220	1.365
 82  203 Pb 202 973390.521	7.007
 83  203 Bi 202 976876.001     23.224
 84  203 Po 202 981420.103     27.854
 85  203 At 202 986941.984     12.685
 86  203 Rn 202 993386.687     25.299
 87  203 Fr 203 000924.647     17.000
 88  203 Ra 203 009271.619     86.836
 79  204 Au 203 977724       215
 80  204 Hg 203 973493.933	0.364
 81  204 Tl 203 973863.522	1.343
 82  204 Pb 203 973043.589	1.335
 83  204 Bi 203 977812.736     27.861
 84  204 Po 203 980318.121     11.833
 85  204 At 203 987251.326     25.742
 86  204 Rn 203 991428.740     15.609
 87  204 Fr 204 000653.204     26.401
 88  204 Ra 204 006499.668     16.503
 79  205 Au 204 979870       320
 80  205 Hg 204 976073.386	3.912
 81  205 Tl 204 974427.541	1.422
 82  205 Pb 204 974481.755	1.332
 83  205 Bi 204 977389.366	7.706
 84  205 Po 204 981203.322     21.355
 85  205 At 204 986074.483     16.170
 86  205 Rn 204 991718.799     54.043
 87  205 Fr 204 998593.960	8.399
 88  205 Ra 205 006268.570     92.813
 80  206 Hg 205 977514.066     21.949
 81  206 Tl 205 976110.320	1.470
 82  206 Pb 205 974465.278	1.331
 83  206 Bi 205 978499.130	8.353
 84  206 Po 205 980481.099	8.889
 85  206 At 205 986667.036     21.976
 86  206 Rn 205 990214.104     15.855
 87  206 Fr 205 998666.066     30.270
 88  206 Ra 206 003827.270     19.355
 89  206 Ac 206 014504.980     75.525
 80  207 Hg 206 982588.545    161.139
 81  207 Tl 206 977419.429	5.901
 82  207 Pb 206 975896.887	1.334
 83  207 Bi 206 978470.679	2.624
 84  207 Po 206 981593.173	7.126
 85  207 At 206 985783.502     23.076
 86  207 Rn 206 990734.225     27.910
 87  207 Fr 206 996949.414     54.435
 88  207 Ra 207 003798.105     59.340
 89  207 Ac 207 011949.748     56.304
 80  208 Hg 207 985940       320
 81  208 Tl 207 982018.700	2.136
 82  208 Pb 207 976652.071	1.335
 83  208 Bi 207 979742.196	2.527
 84  208 Po 207 981245.702	1.934
 85  208 At 207 986589.977     27.764
 86  208 Rn 207 989642.470     11.968
 87  208 Fr 207 997138.783     49.957
 88  208 Ra 208 001839.940     16.541
 89  208 Ac 208 011551.551     59.818
 80  209 Hg 208 991040       210
 81  209 Tl 208 985358.952	8.481
 82  209 Pb 208 981090.120	1.946
 83  209 Bi 208 980398.734	1.554
 84  209 Po 208 982430.435	1.977
 85  209 At 208 986173.143	8.011
 86  209 Rn 208 990414.742     21.458
 87  209 Fr 208 995953.555     15.700
 88  209 Ra 209 001991.373     54.178
 89  209 Ac 209 009494.863     54.330
 90  209 Th 209 017715.682    107.217
 80  210 Hg 209 994510       320
 81  210 Tl 209 990073.689     12.493
 82  210 Pb 209 984188.527	1.639
 83  210 Bi 209 984120.371	1.552
 84  210 Po 209 982873.673	1.333
 85  210 At 209 987147.710	8.420
 86  210 Rn 209 989696.216	9.187
 87  210 Fr 209 996407.738     23.866
 88  210 Ra 210 000494.978     16.311
 89  210 Ac 210 009435.986     61.624
 90  210 Th 210 015075.342     26.847
 81  211 Tl 210 993477       215
 82  211 Pb 210 988736.964	2.856
 83  211 Bi 210 987269.460	5.904
 84  211 Po 210 986653.154	1.442
 85  211 At 210 987496.271	2.974
 86  211 Rn 210 990600.523	7.292
 87  211 Fr 210 995536.544     22.652
 88  211 Ra 211 000897.987     28.172
 89  211 Ac 211 007734.835     76.449
 90  211 Th 211 014928.413     80.016
 81  212 Tl 211 998228       322
 82  212 Pb 211 991897.543	2.371
 83  212 Bi 211 991285.724	2.136
 84  212 Po 211 988867.969	1.340
 85  212 At 211 990744.771	7.744
 86  212 Rn 211 990703.529	3.415
 87  212 Fr 211 996202.244     27.700
 88  212 Ra 211 999794.499     12.102
 89  212 Ac 212 007813.822     73.328
 90  212 Th 212 012980.288     19.833
 91  212 Pa 212 023204.138     80.371
 82  213 Pb 212 996581.499	8.368
 83  213 Bi 212 994384.666	5.370
 84  213 Po 212 992857.280	3.319
 85  213 At 212 992936.646	5.283
 86  213 Rn 212 993882.668	6.095
 87  213 Fr 212 996189.081	8.234
 88  213 Ra 213 000383.959     21.791
 89  213 Ac 213 006607.643     55.926
 90  213 Th 213 013010.140     76.266
 91  213 Pa 213 021109.340     76.374
 82  214 Pb 213 999805.408	2.555
 83  214 Bi 213 998711.539     12.054
 84  214 Po 213 995201.350	1.640
 85  214 At 213 996371.733	4.643
 86  214 Rn 213 995362.554	9.875
 87  214 Fr 213 998971.145	9.410
 88  214 Ra 214 000107.894	9.882
 89  214 Ac 214 006901.798     24.143
 90  214 Th 214 011499.770     18.053
 91  214 Pa 214 020918.417     81.723
 82  215 Pb 215 004807       441
 83  215 Bi 215 001769.776     16.000
 84  215 Po 214 999419.988	2.734
 85  215 At 214 998652.570	7.349
 86  215 Rn 214 998745.483	8.252
 87  215 Fr 215 000341.497	7.602
 88  215 Ra 215 002719.834	8.153
 89  215 Ac 215 006453.625     22.980
 90  215 Th 215 011730.330     28.866
 91  215 Pa 215 019185.865     93.411
 83  216 Bi 216 006305.943     12.000
 84  216 Po 216 001915.035	2.365
 85  216 At 216 002423.257	3.915
 86  216 Rn 216 000274.370	7.849
 87  216 Fr 216 003197.990     15.240
 88  216 Ra 216 003533.035	9.393
 89  216 Ac 216 008720.075     28.531
 90  216 Th 216 011062.115     13.873
 91  216 Pa 216 019109.564     75.075
 83  217 Bi 217 009470       210
 84  217 Po 217 006334.796	7.134
 85  217 At 217 004718.822	5.278
 86  217 Rn 217 003927.675	4.537
 87  217 Fr 217 004631.951	7.030
 88  217 Ra 217 006320.327	9.156
 89  217 Ac 217 009346.914     13.690
 90  217 Th 217 013114.328     22.317
 91  217 Pa 217 018323.986     56.133
 92  217 U  217 024368.791     93.262
 83  218 Bi 218 014316       385
 84  218 Po 218 008973.037	2.554
 85  218 At 218 008694.336     12.477
 86  218 Rn 218 005601.256	2.547
 87  218 Fr 218 007578.322	5.132
 88  218 Ra 218 007140.230     12.008
 89  218 Ac 218 011641.453     54.495
 90  218 Th 218 013284.499     13.904
 91  218 Pa 218 020041.889     26.423
 92  218 U  218 023535.671     32.763
 84  219 Po 219 013744       385
 85  219 At 219 011161.691	4.168
 86  219 Rn 219 009480.204	2.716
 87  219 Fr 219 009252.149	7.605
 88  219 Ra 219 010085.078	8.880
 89  219 Ac 219 012420.389     54.212
 90  219 Th 219 015536.895     54.292
 91  219 Pa 219 019883.143     58.389
 92  219 U  219 024919.160     60.946
 84  220 Po 220 016602       385
 85  220 At 220 015407.682     55.002
 86  220 Rn 220 011393.981	2.365
 87  220 Fr 220 012327.405	4.393
 88  220 Ra 220 011028.384	9.920
 89  220 Ac 220 014762.979     15.983
 90  220 Th 220 015747.762     23.801
 91  220 Pa 220 021875.303     60.788
 92  220 U  220 024723       215
 85  221 At 221 018050       210
 86  221 Rn 221 015536.782	6.335
 87  221 Fr 221 014254.762	5.148
 88  221 Ra 221 013917.338	4.998
 89  221 Ac 221 015591.248     54.135
 90  221 Th 221 018183.674     10.045
 91  221 Pa 221 021877.983     55.395
 92  221 U  221 026399       110
 85  222 At 222 022330       320
 86  222 Rn 222 017577.738	2.533
 87  222 Fr 222 017551.730     22.783
 88  222 Ra 222 015374.530	4.907
 89  222 Ac 222 017843.851	5.579
 90  222 Th 222 018468.121     13.192
 91  222 Pa 222 023742        78
 92  222 U  222 026086       108
 85  223 At 223 025190       430
 86  223 Rn 223 021790       320
 87  223 Fr 223 019735.857	2.573
 88  223 Ra 223 018502.171	2.708
 89  223 Ac 223 019137.468	7.680
 90  223 Th 223 020811.448	9.903
 91  223 Pa 223 023962.273     76.290
 92  223 U  223 027738.600     76.347
 86  224 Rn 224 024090       320
 87  224 Fr 224 023249.951     53.729
 88  224 Ra 224 020211.821	2.364
 89  224 Ac 224 021722.866	4.457
 90  224 Th 224 021466.895     11.757
 91  224 Pa 224 025625.738     16.689
 92  224 U  224 027604.778     27.176
 86  225 Rn 225 028440       320
 87  225 Fr 225 025565.414     32.365
 88  225 Ra 225 023611.564	3.205
 89  225 Ac 225 023229.585	5.002
 90  225 Th 225 023951.021	5.492
 91  225 Pa 225 026130.678     76.235
 92  225 U  225 029390.717     12.428
 93  225 Np 225 033913.933     77.135
 86  226 Rn 226 030890       430
 87  226 Fr 226 029386.231    107.383
 88  226 Ra 226 025409.823	2.518
 89  226 Ac 226 026098.089	3.578
 90  226 Th 226 024903.069	5.053
 91  226 Pa 226 027947.753     12.270
 92  226 U  226 029338.702     13.999
 93  226 Np 226 035145        95
 86  227 Rn 227 035407       454
 87  227 Fr 227 031835.938    107.384
 88  227 Ra 227 029177.842	2.535
 89  227 Ac 227 027752.127	2.569
 90  227 Th 227 027704.070	2.706
 91  227 Pa 227 028805.072	8.011
 92  227 U  227 031156.367     18.104
 93  227 Np 227 034956.789     77.840
 86  228 Rn 228 037986       440
 87  228 Fr 228 035729       215
 88  228 Ra 228 031070.292	2.612
 89  228 Ac 228 031021.112	2.709
 90  228 Th 228 028741.127	2.363
 91  228 Pa 228 031051.376	4.723
 92  228 U  228 031374.006     16.051
 93  228 Np 228 036180       210
 94  228 Pu 228 038742.328     34.873
 87  229 Fr 229 038450.228     40.000
 88  229 Ra 229 034957.577     20.085
 89  229 Ac 229 033015.243     35.723
 90  229 Th 229 031762.430	3.028
 91  229 Pa 229 032096.793	2.951
 92  229 U  229 033505.939	6.396
 93  229 Np 229 036263.808     93.237
 94  229 Pu 229 040150.212     55.097
 87  230 Fr 230 042510       481
 88  230 Ra 230 037056.394     13.000
 89  230 Ac 230 036294.178    322.325
 90  230 Th 230 033133.843	1.924
 91  230 Pa 230 034540.754	3.518
 92  230 U  230 033939.784	5.110
 93  230 Np 230 037827.597     55.061
 94  230 Pu 230 039649.886     16.206
 87  231 Fr 231 045440       502
 88  231 Ra 231 041220       320
 89  231 Ac 231 038558.786    107.371
 90  231 Th 231 036304.343	1.932
 91  231 Pa 231 035883.990	2.422
 92  231 U  231 036293.704	3.242
 93  231 Np 231 038245.085     54.271
 94  231 Pu 231 041101.107     28.375
 95  231 Am 231 045560       320
 87  232 Fr 232 049772       686
 88  232 Ra 232 043638       300
 89  232 Ac 232 042027.438    107.375
 90  232 Th 232 038055.325	2.137
 91  232 Pa 232 038591.592	8.317
 92  232 U  232 037156.152	2.365
 93  232 Np 232 040108       107
 94  232 Pu 232 041187.097     19.415
 95  232 Am 232 046590       320
 88  233 Ra 233 048060       502
 89  233 Ac 233 044550       320
 90  233 Th 233 041581.843	2.139
 91  233 Pa 233 040247.277	2.319
 92  233 U  233 039635.207	2.904
 93  233 Np 233 040740.546     54.695
 94  233 Pu 233 042997.375     54.056
 95  233 Am 233 046348       109
 96  233 Cm 233 050771.232     76.921
 88  234 Ra 234 050704       526
 89  234 Ac 234 048420       430
 90  234 Th 234 043601.230	3.756
 91  234 Pa 234 043308.058	5.070
 92  234 U  234 040952.088	1.960
 93  234 Np 234 042895.038	9.145
 94  234 Pu 234 043317.076	7.479
 95  234 Am 234 047809       223
 96  234 Cm 234 050159.841     19.543
 89  235 Ac 235 051232       384
 90  235 Th 235 047510.074     53.716
 91  235 Pa 235 045443.615     53.712
 92  235 U  235 043929.918	1.957
 93  235 Np 235 044063.267	2.140
 94  235 Pu 235 045286.050     22.082
 95  235 Am 235 047946       129
 96  235 Cm 235 051434       217
 97  235 Bk 235 056580       430
 89  236 Ac 236 055296       536
 90  236 Th 236 049870       210
 91  236 Pa 236 048681.284    214.717
 92  236 U  236 045568.006	1.960
 93  236 Np 236 046569.600     54.146
 94  236 Pu 236 046057.964	2.366
 95  236 Am 236 049579       107
 96  236 Cm 236 051413       216
 97  236 Bk 236 057330       430
 90  237 Th 237 053894       385
 91  237 Pa 237 051145.659    107.373
 92  237 U  237 048730.184	2.019
 93  237 Np 237 048173.444	1.967
 94  237 Pu 237 048409.658	2.400
 95  237 Am 237 049996        64
 96  237 Cm 237 052901       221
 97  237 Bk 237 057003       241
 98  237 Cf 237 062070       540
 90  238 Th 238 056496       304
 91  238 Pa 238 054502.710     64.445
 92  238 U  238 050788.247	2.044
 93  238 Np 238 050946.405	1.979
 94  238 Pu 238 049559.894	1.968
 95  238 Am 238 051984.324     54.450
 96  238 Cm 238 053028.697     39.322
 97  238 Bk 238 058281       309
 98  238 Cf 238 061410       430
 91  239 Pa 239 057260       210
 92  239 U  239 054293.299	2.052
 93  239 Np 239 052939.025	2.229
 94  239 Pu 239 052163.381	1.961
 95  239 Am 239 053024.479	2.624
 96  239 Cm 239 054957       107
 97  239 Bk 239 058279       251
 98  239 Cf 239 062422       225
 91  240 Pa 240 060980       320
 92  240 U  240 056591.988	5.533
 93  240 Np 240 056162.182     16.252
 94  240 Pu 240 053813.545	1.958
 95  240 Am 240 055300.179     14.930
 96  240 Cm 240 055529.539	2.452
 97  240 Bk 240 059759       161
 98  240 Cf 240 062302       216
 99  240 Es 240 068920       430
 92  241 U  241 060330       320
 93  241 Np 241 058252.431     75.936
 94  241 Pu 241 056851.456	1.959
 95  241 Am 241 056829.144	1.963
 96  241 Cm 241 057653.001	2.329
 97  241 Bk 241 060230       215
 98  241 Cf 241 063726       274
 99  241 Es 241 068538       244
 92  242 U  242 062931       215
 93  242 Np 242 061641.180    214.718
 94  242 Pu 242 058742.611	1.996
 95  242 Am 242 059549.159	1.966
 96  242 Cm 242 058835.824	1.970
 97  242 Bk 242 061981       215
 98  242 Cf 242 063701.552     39.564
 99  242 Es 242 069745       349
100  242 Fm 242 073430       430
 93  243 Np 243 064279        34
 94  243 Pu 243 062003.092	3.422
 95  243 Am 243 061381.080	2.461
 96  243 Cm 243 061389.114	2.235
 97  243 Bk 243 063007.572	5.094
 98  243 Cf 243 065427       152
 99  243 Es 243 069548       251
100  243 Fm 243 074353       231
 93  244 Np 244 067850       320
 94  244 Pu 244 064203.907	5.424
 95  244 Am 244 064284.847	2.234
 96  244 Cm 244 062752.578	1.959
 97  244 Bk 244 065180.774     15.536
 98  244 Cf 244 066000.689	3.135
 99  244 Es 244 070883       195
100  244 Fm 244 074084       304
 94  245 Pu 245 067747.154     15.477
 95  245 Am 245 066452.114	3.721
 96  245 Cm 245 065491.249	2.233
 97  245 Bk 245 066361.616	2.475
 98  245 Cf 245 068048.612	3.065
 99  245 Es 245 071324       215
100  245 Fm 245 075385       295
101  245 Md 245 080829       346
 94  246 Pu 246 070204.627     16.377
 95  246 Am 246 069774.619     19.512
 96  246 Cm 246 067223.662	2.212
 97  246 Bk 246 068672.947     64.450
 98  246 Cf 246 068805.309	2.243
 99  246 Es 246 072896       240
100  246 Fm 246 075299.023     41.522
101  246 Md 246 081886       354
 94  247 Pu 247 074070       320
 95  247 Am 247 072093       107
 96  247 Cm 247 070353.540	4.684
 97  247 Bk 247 070307.080	5.905
 98  247 Cf 247 071000.589	8.738
 99  247 Es 247 073656        33
100  247 Fm 247 076847       153
101  247 Md 247 081635       348
 95  248 Am 248 075752       215
 96  248 Cm 248 072348.508	5.426
 97  248 Bk 248 073086        76
 98  248 Cf 248 072184.861	5.714
 99  248 Es 248 075471        56
100  248 Fm 248 077194.714     12.555
101  248 Md 248 082823       255
102  248 No 248 086596       323
 95  249 Am 249 078480       320
 96  249 Cm 249 075953.413	5.433
 97  249 Bk 249 074986.657	2.803
 98  249 Cf 249 074853.537	2.356
 99  249 Es 249 076411        32
100  249 Fm 249 079034       109
101  249 Md 249 083013       241
102  249 No 249 087833       365
 96  250 Cm 250 078356.959     12.029
 97  250 Bk 250 078316.520	4.260
 98  250 Cf 250 076406.066	2.222
 99  250 Es 250 078612       107
100  250 Fm 250 079521.264     12.810
101  250 Md 250 084420       323
102  250 No 250 087510       219
 96  251 Cm 251 082284.605     24.481
 97  251 Bk 251 080760.172     11.762
 98  251 Cf 251 079586.788	4.806
 99  251 Es 251 079992.142	6.519
100  251 Fm 251 081575.017	8.998
101  251 Md 251 084839       218
102  251 No 251 089012       188
103  251 Lr 251 094360       320
 96  252 Cm 252 084870       320
 97  252 Bk 252 084310       215
 98  252 Cf 252 081625.846	5.426
 99  252 Es 252 082978.512     53.950
100  252 Fm 252 082466.855	6.104
101  252 Md 252 086560       210
102  252 No 252 088976.521     13.948
103  252 Lr 252 095371       267
 97  253 Bk 253 086880       385
 98  253 Cf 253 085133.145	6.627
 99  253 Es 253 084824.697	2.804
100  253 Fm 253 085185.236	3.990
101  253 Md 253 087280       220
102  253 No 253 090678       109
103  253 Lr 253 095210       241
104  253 Rf 253 100689       487
 97  254 Bk 254 090600       320
 98  254 Cf 254 087322.909     13.207
 99  254 Es 254 088022.021	4.554
100  254 Fm 254 086854.220	2.988
101  254 Md 254 089656       107
102  254 No 254 090955.253     18.941
103  254 Lr 254 096454       361
104  254 Rf 254 100184       306
 98  255 Cf 255 091046       215
 99  255 Es 255 090273.122     11.850
100  255 Fm 255 089962.202	5.175
101  255 Md 255 091082.705	7.112
102  255 No 255 093241.131     11.066
103  255 Lr 255 096681       221
104  255 Rf 255 101340       188
105  255 Db 255 107398       454
 98  256 Cf 256 093440       320
 99  256 Es 256 093598       108
100  256 Fm 256 091773.117	7.693
101  256 Md 256 094059.025     56.702
102  256 No 256 094282.666	8.456
103  256 Lr 256 098629       236
104  256 Rf 256 101166.194     25.890
105  256 Db 256 108127       312
 99  257 Es 257 095979       441
100  257 Fm 257 095104.724	6.799
101  257 Md 257 095541.368	3.002
102  257 No 257 096877.190     23.295
103  257 Lr 257 099555       223
104  257 Rf 257 102990       110
105  257 Db 257 107722       241
 99  258 Es 258 099520       320
100  258 Fm 258 097076       215
101  258 Md 258 098431.319	4.971
102  258 No 258 098207       215
103  258 Lr 258 101814       110
104  258 Rf 258 103489       216
105  258 Db 258 109231       369
106  258 Sg 258 113168       445
100  259 Fm 259 100595       304
101  259 Md 259 100509       215
102  259 No 259 101031       108
103  259 Lr 259 102901        76
104  259 Rf 259 105637        77
105  259 Db 259 109610       228
106  259 Sg 259 114500       191
100  260 Fm 260 102678       536
101  260 Md 260 103652       340
102  260 No 260 102643       215
103  260 Lr 260 105504       123
104  260 Rf 260 106440       215
105  260 Db 260 111300       248
106  260 Sg 260 114422.071     41.716
107  260 Bh 260 121970       621
101  261 Md 261 105721       695
